Frame,pontos-1_x,pontos-1_y,11_x,11_y,21_x,21_y,48_x,48_y,50_x,50_y,1_x,1_y,9_x,9_y,pontos-2_x,pontos-2_y,153_x,153_y,143_x,143_y,116_x,116_y,114_x,114_y,163_x,163_y,155_x,155_y,pontos-3_x,pontos-3_y,77_x,77_y,80_x,80_y,84_x,84_y,87_x,87_y,
1314,2560.81,455.9601,2683.246,568.7113,6702.887,-462.4171,2688.853,480.0128,3044.018,359.7043,2811.334,557.0654,6712.282,-373.7195,908.0947,558.7958,10.90679,436.6803,882.8027,653.9527,731.4546,543.41,884.2349,593.8995,-5.822754,459.8531,820.6644,651.9746,1382.158,559.1319,1615.203,619.5119,1611.257,548.9824,1606.976,472.4711,1592.96,221.9585,
1315,2560.81,455.9601,2683.246,568.7113,6702.887,-462.4171,2688.853,480.0128,3044.018,359.7043,2811.334,557.0654,6712.282,-373.7195,908.0947,558.7958,10.90679,436.6803,882.8027,653.9527,731.4546,543.41,884.2349,593.8995,-5.822754,459.8531,820.6644,651.9746,1382.158,559.1319,1615.203,619.5119,1611.257,548.9824,1606.976,472.4711,1592.96,221.9585,
1316,2560.81,455.9601,2683.246,568.7113,6702.887,-462.4171,2688.853,480.0128,3044.018,359.7043,2811.334,557.0654,6712.282,-373.7195,908.0947,558.7958,10.90679,436.6803,882.8027,653.9527,731.4546,543.41,884.2349,593.8995,-5.822754,459.8531,820.6644,651.9746,1382.158,559.1319,1615.203,619.5119,1611.257,548.9824,1606.976,472.4711,1592.96,221.9585,
1317,2561.613,442.0911,2683.039,554.8853,6734.999,-481.8839,2689.49,466.1648,3046.17,345.6876,2811.231,543.2414,6741.604,-392.2355,908.0983,544.9716,10.33035,422.79,882.8482,640.0662,731.4501,529.5865,884.2545,580.0638,-6.286125,445.9879,820.745,638.0904,1382.13,545.3077,1614.941,605.6594,1611.249,535.1589,1607.242,458.6172,1594.096,207.5525,
1318,2562.538,428.2071,2682.964,541.0615,6767.914,-501.571,2690.26,452.3054,3048.485,331.6409,2811.268,529.4179,6771.672,-410.943,908.0978,531.1482,9.680729,408.8816,882.888,626.1949,731.4286,515.7615,884.2685,566.2344,-6.823425,432.1083,820.8151,624.2211,1382.134,531.4842,1614.729,591.8171,1611.292,521.3347,1607.557,444.7507,1595.283,193.0934,
1319,2563.586,414.306,2683.019,527.2379,6801.653,-521.4854,2691.162,438.4326,3050.964,317.5619,2811.446,515.5928,6802.5,-429.8475,908.0932,517.3233,8.957405,394.9531,882.9214,612.3369,731.3891,501.9326,884.2763,552.4088,-7.435341,418.2122,820.8741,610.3648,1382.17,517.6594,1614.567,577.9825,1611.383,507.5077,1607.921,430.8698,1596.524,178.579,
1320,2564.759,400.3855,2683.206,513.4122,6836.24,-541.6348,2692.197,424.5442,3053.61,303.4482,2811.766,501.7638,6834.11,-448.9556,908.0847,503.495,8.160496,381.0023,882.9493,598.4899,731.3326,488.098,884.2787,538.5852,-8.121986,404.2974,820.9228,596.5191,1382.238,503.8312,1614.455,564.1537,1611.525,493.6756,1608.336,416.972,1597.818,164.0065,
1321,2566.056,386.4436,2683.524,499.5825,6871.69,-562.0252,2693.366,410.6382,3056.421,289.2977,2812.227,487.9291,6866.512,-468.2726,908.0722,489.6611,7.2896,367.0271,882.9711,584.6517,731.2584,474.2555,884.2751,524.7614,-8.883133,390.3618,820.9607,582.6821,1382.338,489.9975,1614.393,550.3285,1611.716,479.8365,1608.8,403.0555,1599.167,149.3737,
1322,2566.056,386.4436,2683.524,499.5825,6871.69,-562.0252,2693.366,410.6382,3056.421,289.2977,2812.227,487.9291,6866.512,-468.2726,908.0722,489.6611,7.2896,367.0271,882.9711,584.6517,731.2584,474.2555,884.2751,524.7614,-8.883133,390.3618,820.9607,582.6821,1382.338,489.9975,1614.393,550.3285,1611.716,479.8365,1608.8,403.0555,1599.167,149.3737,
1323,2566.056,386.4436,2683.524,499.5825,6871.69,-562.0252,2693.366,410.6382,3056.421,289.2977,2812.227,487.9291,6866.512,-468.2726,908.0722,489.6611,7.2896,367.0271,882.9711,584.6517,731.2584,474.2555,884.2751,524.7614,-8.883133,390.3618,820.9607,582.6821,1382.338,489.9975,1614.393,550.3285,1611.716,479.8365,1608.8,403.0555,1599.167,149.3737,
1324,2566.056,386.4436,2683.524,499.5825,6871.69,-562.0252,2693.366,410.6382,3056.421,289.2977,2812.227,487.9291,6866.512,-468.2726,908.0722,489.6611,7.2896,367.0271,882.9711,584.6517,731.2584,474.2555,884.2751,524.7614,-8.883133,390.3618,820.9607,582.6821,1382.338,489.9975,1614.393,550.3285,1611.716,479.8365,1608.8,403.0555,1599.167,149.3737,
1325,2566.056,386.4436,2683.524,499.5825,6871.69,-562.0252,2693.366,410.6382,3056.421,289.2977,2812.227,487.9291,6866.512,-468.2726,908.0722,489.6611,7.2896,367.0271,882.9711,584.6517,731.2584,474.2555,884.2751,524.7614,-8.883133,390.3618,820.9607,582.6821,1382.338,489.9975,1614.393,550.3285,1611.716,479.8365,1608.8,403.0555,1599.167,149.3737,
1326,2566.056,386.4436,2683.524,499.5825,6871.69,-562.0252,2693.366,410.6382,3056.421,289.2977,2812.227,487.9291,6866.512,-468.2726,908.0722,489.6611,7.2896,367.0271,882.9711,584.6517,731.2584,474.2555,884.2751,524.7614,-8.883133,390.3618,820.9607,582.6821,1382.338,489.9975,1614.393,550.3285,1611.716,479.8365,1608.8,403.0555,1599.167,149.3737,
1327,2566.056,386.4436,2683.524,499.5825,6871.69,-562.0252,2693.366,410.6382,3056.421,289.2977,2812.227,487.9291,6866.512,-468.2726,908.0722,489.6611,7.2896,367.0271,882.9711,584.6517,731.2584,474.2555,884.2751,524.7614,-8.883133,390.3618,820.9607,582.6821,1382.338,489.9975,1614.393,550.3285,1611.716,479.8365,1608.8,403.0555,1599.167,149.3737,
1328,2566.056,386.4436,2683.524,499.5825,6871.69,-562.0252,2693.366,410.6382,3056.421,289.2977,2812.227,487.9291,6866.512,-468.2726,908.0722,489.6611,7.2896,367.0271,882.9711,584.6517,731.2584,474.2555,884.2751,524.7614,-8.883133,390.3618,820.9607,582.6821,1382.338,489.9975,1614.393,550.3285,1611.716,479.8365,1608.8,403.0555,1599.167,149.3737,
1329,2566.056,386.4436,2683.524,499.5825,6871.69,-562.0252,2693.366,410.6382,3056.421,289.2977,2812.227,487.9291,6866.512,-468.2726,908.0722,489.6611,7.2896,367.0271,882.9711,584.6517,731.2584,474.2555,884.2751,524.7614,-8.883133,390.3618,820.9607,582.6821,1382.338,489.9975,1614.393,550.3285,1611.716,479.8365,1608.8,403.0555,1599.167,149.3737,
1330,2566.056,386.4436,2683.524,499.5825,6871.69,-562.0252,2693.366,410.6382,3056.421,289.2977,2812.227,487.9291,6866.512,-468.2726,908.0722,489.6611,7.2896,367.0271,882.9711,584.6517,731.2584,474.2555,884.2751,524.7614,-8.883133,390.3618,820.9607,582.6821,1382.338,489.9975,1614.393,550.3285,1611.716,479.8365,1608.8,403.0555,1599.167,149.3737,
1331,2566.056,386.4436,2683.524,499.5825,6871.69,-562.0252,2693.366,410.6382,3056.421,289.2977,2812.227,487.9291,6866.512,-468.2726,908.0722,489.6611,7.2896,367.0271,882.9711,584.6517,731.2584,474.2555,884.2751,524.7614,-8.883133,390.3618,820.9607,582.6821,1382.338,489.9975,1614.393,550.3285,1611.716,479.8365,1608.8,403.0555,1599.167,149.3737,
1332,2566.056,386.4436,2683.524,499.5825,6871.69,-562.0252,2693.366,410.6382,3056.421,289.2977,2812.227,487.9291,6866.512,-468.2726,908.0722,489.6611,7.2896,367.0271,882.9711,584.6517,731.2584,474.2555,884.2751,524.7614,-8.883133,390.3618,820.9607,582.6821,1382.338,489.9975,1614.393,550.3285,1611.716,479.8365,1608.8,403.0555,1599.167,149.3737,
1333,2566.056,386.4436,2683.524,499.5825,6871.69,-562.0252,2693.366,410.6382,3056.421,289.2977,2812.227,487.9291,6866.512,-468.2726,908.0722,489.6611,7.2896,367.0271,882.9711,584.6517,731.2584,474.2555,884.2751,524.7614,-8.883133,390.3618,820.9607,582.6821,1382.338,489.9975,1614.393,550.3285,1611.716,479.8365,1608.8,403.0555,1599.167,149.3737,
1334,2566.056,386.4436,2683.524,499.5825,6871.69,-562.0252,2693.366,410.6382,3056.421,289.2977,2812.227,487.9291,6866.512,-468.2726,908.0722,489.6611,7.2896,367.0271,882.9711,584.6517,731.2584,474.2555,884.2751,524.7614,-8.883133,390.3618,820.9607,582.6821,1382.338,489.9975,1614.393,550.3285,1611.716,479.8365,1608.8,403.0555,1599.167,149.3737,
1335,2566.056,386.4436,2683.524,499.5825,6871.69,-562.0252,2693.366,410.6382,3056.421,289.2977,2812.227,487.9291,6866.512,-468.2726,908.0722,489.6611,7.2896,367.0271,882.9711,584.6517,731.2584,474.2555,884.2751,524.7614,-8.883133,390.3618,820.9607,582.6821,1382.338,489.9975,1614.393,550.3285,1611.716,479.8365,1608.8,403.0555,1599.167,149.3737,
1336,2566.056,386.4436,2683.524,499.5825,6871.69,-562.0252,2693.366,410.6382,3056.421,289.2977,2812.227,487.9291,6866.512,-468.2726,908.0722,489.6611,7.2896,367.0271,882.9711,584.6517,731.2584,474.2555,884.2751,524.7614,-8.883133,390.3618,820.9607,582.6821,1382.338,489.9975,1614.393,550.3285,1611.716,479.8365,1608.8,403.0555,1599.167,149.3737,
1337,2566.056,386.4436,2683.524,499.5825,6871.69,-562.0252,2693.366,410.6382,3056.421,289.2977,2812.227,487.9291,6866.512,-468.2726,908.0722,489.6611,7.2896,367.0271,882.9711,584.6517,731.2584,474.2555,884.2751,524.7614,-8.883133,390.3618,820.9607,582.6821,1382.338,489.9975,1614.393,550.3285,1611.716,479.8365,1608.8,403.0555,1599.167,149.3737,
1338,2566.056,386.4436,2683.524,499.5825,6871.69,-562.0252,2693.366,410.6382,3056.421,289.2977,2812.227,487.9291,6866.512,-468.2726,908.0722,489.6611,7.2896,367.0271,882.9711,584.6517,731.2584,474.2555,884.2751,524.7614,-8.883133,390.3618,820.9607,582.6821,1382.338,489.9975,1614.393,550.3285,1611.716,479.8365,1608.8,403.0555,1599.167,149.3737,
1339,2566.056,386.4436,2683.524,499.5825,6871.69,-562.0252,2693.366,410.6382,3056.421,289.2977,2812.227,487.9291,6866.512,-468.2726,908.0722,489.6611,7.2896,367.0271,882.9711,584.6517,731.2584,474.2555,884.2751,524.7614,-8.883133,390.3618,820.9607,582.6821,1382.338,489.9975,1614.393,550.3285,1611.716,479.8365,1608.8,403.0555,1599.167,149.3737,
1340,2567.477,372.4782,2683.974,485.7467,6908.029,-582.6653,2694.668,396.7124,3059.401,275.1081,2812.829,474.0865,6899.732,-487.8059,908.0558,475.8196,6.344604,353.0252,882.9871,570.8204,731.1668,460.4029,884.2659,510.9352,-9.719467,376.4032,820.9882,568.8516,1382.47,476.1562,1614.38,536.505,1611.957,465.9883,1609.315,389.1179,1600.569,134.6777,
1341,2569.023,358.487,2684.555,471.9027,6945.276,-603.5623,2696.105,382.7645,3062.55,260.877,2813.573,460.2338,6933.788,-507.5618,908.0358,461.9683,5.325451,338.9944,882.9976,556.9938,731.058,446.5382,884.2512,497.1046,-10.63076,362.4194,821.0052,555.0255,1382.635,462.3051,1614.418,522.6809,1612.248,452.1287,1609.88,375.1571,1602.028,119.9158,
1342,2569.023,358.487,2684.555,471.9027,6945.276,-603.5623,2696.105,382.7645,3062.55,260.877,2813.573,460.2338,6933.788,-507.5618,908.0358,461.9683,5.325451,338.9944,882.9976,556.9938,731.058,446.5382,884.2512,497.1046,-10.63076,362.4194,821.0052,555.0255,1382.635,462.3051,1614.418,522.6809,1612.248,452.1287,1609.88,375.1571,1602.028,119.9158,
1343,2569.023,358.487,2684.555,471.9027,6945.276,-603.5623,2696.105,382.7645,3062.55,260.877,2813.573,460.2338,6933.788,-507.5618,908.0358,461.9683,5.325451,338.9944,882.9976,556.9938,731.058,446.5382,884.2512,497.1046,-10.63076,362.4194,821.0052,555.0255,1382.635,462.3051,1614.418,522.6809,1612.248,452.1287,1609.88,375.1571,1602.028,119.9158,
1344,2569.023,358.487,2684.555,471.9027,6945.276,-603.5623,2696.105,382.7645,3062.55,260.877,2813.573,460.2338,6933.788,-507.5618,908.0358,461.9683,5.325451,338.9944,882.9976,556.9938,731.058,446.5382,884.2512,497.1046,-10.63076,362.4194,821.0052,555.0255,1382.635,462.3051,1614.418,522.6809,1612.248,452.1287,1609.88,375.1571,1602.028,119.9158,
1345,2569.023,358.487,2684.555,471.9027,6945.276,-603.5623,2696.105,382.7645,3062.55,260.877,2813.573,460.2338,6933.788,-507.5618,908.0358,461.9683,5.325451,338.9944,882.9976,556.9938,731.058,446.5382,884.2512,497.1046,-10.63076,362.4194,821.0052,555.0255,1382.635,462.3051,1614.418,522.6809,1612.248,452.1287,1609.88,375.1571,1602.028,119.9158,
1346,2569.023,358.487,2684.555,471.9027,6945.276,-603.5623,2696.105,382.7645,3062.55,260.877,2813.573,460.2338,6933.788,-507.5618,908.0358,461.9683,5.325451,338.9944,882.9976,556.9938,731.058,446.5382,884.2512,497.1046,-10.63076,362.4194,821.0052,555.0255,1382.635,462.3051,1614.418,522.6809,1612.248,452.1287,1609.88,375.1571,1602.028,119.9158,
1347,2569.023,358.487,2684.555,471.9027,6945.276,-603.5623,2696.105,382.7645,3062.55,260.877,2813.573,460.2338,6933.788,-507.5618,908.0358,461.9683,5.325451,338.9944,882.9976,556.9938,731.058,446.5382,884.2512,497.1046,-10.63076,362.4194,821.0052,555.0255,1382.635,462.3051,1614.418,522.6809,1612.248,452.1287,1609.88,375.1571,1602.028,119.9158,
1348,2569.023,358.487,2684.555,471.9027,6945.276,-603.5623,2696.105,382.7645,3062.55,260.877,2813.573,460.2338,6933.788,-507.5618,908.0358,461.9683,5.325451,338.9944,882.9976,556.9938,731.058,446.5382,884.2512,497.1046,-10.63076,362.4194,821.0052,555.0255,1382.635,462.3051,1614.418,522.6809,1612.248,452.1287,1609.88,375.1571,1602.028,119.9158,
1349,2569.023,358.487,2684.555,471.9027,6945.276,-603.5623,2696.105,382.7645,3062.55,260.877,2813.573,460.2338,6933.788,-507.5618,908.0358,461.9683,5.325451,338.9944,882.9976,556.9938,731.058,446.5382,884.2512,497.1046,-10.63076,362.4194,821.0052,555.0255,1382.635,462.3051,1614.418,522.6809,1612.248,452.1287,1609.88,375.1571,1602.028,119.9158,
1350,2569.023,358.487,2684.555,471.9027,6945.276,-603.5623,2696.105,382.7645,3062.55,260.877,2813.573,460.2338,6933.788,-507.5618,908.0358,461.9683,5.325451,338.9944,882.9976,556.9938,731.058,446.5382,884.2512,497.1046,-10.63076,362.4194,821.0052,555.0255,1382.635,462.3051,1614.418,522.6809,1612.248,452.1287,1609.88,375.1571,1602.028,119.9158,
1351,2569.023,358.487,2684.555,471.9027,6945.276,-603.5623,2696.105,382.7645,3062.55,260.877,2813.573,460.2338,6933.788,-507.5618,908.0358,461.9683,5.325451,338.9944,882.9976,556.9938,731.058,446.5382,884.2512,497.1046,-10.63076,362.4194,821.0052,555.0255,1382.635,462.3051,1614.418,522.6809,1612.248,452.1287,1609.88,375.1571,1602.028,119.9158,
1352,2569.023,358.487,2684.555,471.9027,6945.276,-603.5623,2696.105,382.7645,3062.55,260.877,2813.573,460.2338,6933.788,-507.5618,908.0358,461.9683,5.325451,338.9944,882.9976,556.9938,731.058,446.5382,884.2512,497.1046,-10.63076,362.4194,821.0052,555.0255,1382.635,462.3051,1614.418,522.6809,1612.248,452.1287,1609.88,375.1571,1602.028,119.9158,
1353,2569.023,358.487,2684.555,471.9027,6945.276,-603.5623,2696.105,382.7645,3062.55,260.877,2813.573,460.2338,6933.788,-507.5618,908.0358,461.9683,5.325451,338.9944,882.9976,556.9938,731.058,446.5382,884.2512,497.1046,-10.63076,362.4194,821.0052,555.0255,1382.635,462.3051,1614.418,522.6809,1612.248,452.1287,1609.88,375.1571,1602.028,119.9158,
1354,2569.023,358.487,2684.555,471.9027,6945.276,-603.5623,2696.105,382.7645,3062.55,260.877,2813.573,460.2338,6933.788,-507.5618,908.0358,461.9683,5.325451,338.9944,882.9976,556.9938,731.058,446.5382,884.2512,497.1046,-10.63076,362.4194,821.0052,555.0255,1382.635,462.3051,1614.418,522.6809,1612.248,452.1287,1609.88,375.1571,1602.028,119.9158,
1355,2569.023,358.487,2684.555,471.9027,6945.276,-603.5623,2696.105,382.7645,3062.55,260.877,2813.573,460.2338,6933.788,-507.5618,908.0358,461.9683,5.325451,338.9944,882.9976,556.9938,731.058,446.5382,884.2512,497.1046,-10.63076,362.4194,821.0052,555.0255,1382.635,462.3051,1614.418,522.6809,1612.248,452.1287,1609.88,375.1571,1602.028,119.9158,
1356,2569.023,358.487,2684.555,471.9027,6945.276,-603.5623,2696.105,382.7645,3062.55,260.877,2813.573,460.2338,6933.788,-507.5618,908.0358,461.9683,5.325451,338.9944,882.9976,556.9938,731.058,446.5382,884.2512,497.1046,-10.63076,362.4194,821.0052,555.0255,1382.635,462.3051,1614.418,522.6809,1612.248,452.1287,1609.88,375.1571,1602.028,119.9158,
1357,2569.023,358.487,2684.555,471.9027,6945.276,-603.5623,2696.105,382.7645,3062.55,260.877,2813.573,460.2338,6933.788,-507.5618,908.0358,461.9683,5.325451,338.9944,882.9976,556.9938,731.058,446.5382,884.2512,497.1046,-10.63076,362.4194,821.0052,555.0255,1382.635,462.3051,1614.418,522.6809,1612.248,452.1287,1609.88,375.1571,1602.028,119.9158,
1358,2567.476,372.4782,2683.973,485.7468,6908.03,-582.6653,2694.668,396.7124,3059.401,275.1081,2812.829,474.0865,6899.731,-487.8056,908.056,475.8196,6.344833,353.0252,882.9872,570.8204,731.1667,460.4029,884.2659,510.9352,-9.719238,376.4032,820.9882,568.8516,1382.47,476.1562,1614.38,536.505,1611.957,465.9883,1609.315,389.1179,1600.569,134.6777,
1359,2566.055,386.4437,2683.524,499.5826,6871.691,-562.0251,2693.366,410.6383,3056.421,289.2977,2812.227,487.9292,6866.513,-468.2724,908.0723,489.6612,7.289715,367.0271,882.9711,584.6517,731.2583,474.2555,884.2751,524.7614,-8.883018,390.3618,820.9607,582.6821,1382.338,489.9976,1614.393,550.3286,1611.716,479.8365,1608.8,403.0555,1599.167,149.3737,
1360,2564.759,400.3856,2683.206,513.4123,6836.241,-541.6346,2692.198,424.5443,3053.61,303.4482,2811.766,501.7639,6834.108,-448.9552,908.0847,503.4951,8.160496,381.0023,882.9493,598.4899,731.3324,488.0981,884.2786,538.5853,-8.121758,404.2974,820.9227,596.5192,1382.238,503.8313,1614.455,564.1537,1611.525,493.6757,1608.336,416.9721,1597.818,164.0067,
1361,2563.586,414.306,2683.019,527.2379,6801.653,-521.4855,2691.162,438.4326,3050.964,317.5618,2811.446,515.5928,6802.498,-429.8473,908.093,517.3233,8.957176,394.953,882.9213,612.3369,731.389,501.9326,884.2762,552.4089,-7.43557,418.2122,820.874,610.3648,1382.169,517.6594,1614.567,577.9825,1611.383,507.5077,1607.921,430.8697,1596.524,178.5789,
1362,2562.538,428.2072,2682.963,541.0616,6767.912,-501.5706,2690.26,452.3055,3048.484,331.641,2811.268,529.418,6771.669,-410.9426,908.0977,531.1483,9.680614,408.8817,882.8878,626.1951,731.4283,515.7615,884.2682,566.2344,-6.82354,432.1084,820.8149,624.2212,1382.134,531.4843,1614.729,591.8171,1611.292,521.3348,1607.557,444.7508,1595.283,193.0936,
1363,2561.612,442.0912,2683.039,554.8854,6734.994,-481.883,2689.49,466.1649,3046.169,345.6877,2811.23,543.2415,6741.6,-392.2346,908.0981,544.9717,10.33035,422.7901,882.8481,640.0663,731.4501,529.5866,884.2543,580.064,-6.286125,445.988,820.7448,638.0905,1382.13,545.3077,1614.941,605.6595,1611.249,535.159,1607.241,458.6172,1594.095,207.5526,
1364,2560.809,455.9603,2683.246,568.7115,6702.878,-462.4151,2688.852,480.0131,3044.017,359.7046,2811.333,557.0656,6712.276,-373.718,908.0944,558.796,10.90668,436.6805,882.8023,653.9529,731.4542,543.4102,884.2344,593.8996,-5.822868,459.8532,820.6639,651.9747,1382.158,559.132,1615.202,619.5121,1611.256,548.9825,1606.976,472.4713,1592.96,221.9589,
1365,2560.809,455.9603,2683.246,568.7115,6702.878,-462.4151,2688.852,480.0131,3044.017,359.7046,2811.333,557.0656,6712.276,-373.718,908.0944,558.796,10.90668,436.6805,882.8023,653.9529,731.4542,543.4102,884.2344,593.8996,-5.822868,459.8532,820.6639,651.9747,1382.158,559.132,1615.202,619.5121,1611.256,548.9825,1606.976,472.4713,1592.96,221.9589,
1366,2560.809,455.9603,2683.246,568.7115,6702.878,-462.4151,2688.852,480.0131,3044.017,359.7046,2811.333,557.0656,6712.276,-373.718,908.0944,558.796,10.90668,436.6805,882.8023,653.9529,731.4542,543.4102,884.2344,593.8996,-5.822868,459.8532,820.6639,651.9747,1382.158,559.132,1615.202,619.5121,1611.256,548.9825,1606.976,472.4713,1592.96,221.9589,
1367,2560.809,455.9603,2683.246,568.7115,6702.878,-462.4151,2688.852,480.0131,3044.017,359.7046,2811.333,557.0656,6712.276,-373.718,908.0944,558.796,10.90668,436.6805,882.8023,653.9529,731.4542,543.4102,884.2344,593.8996,-5.822868,459.8532,820.6639,651.9747,1382.158,559.132,1615.202,619.5121,1611.256,548.9825,1606.976,472.4713,1592.96,221.9589,
1368,2560.809,455.9603,2683.246,568.7115,6702.878,-462.4151,2688.852,480.0131,3044.017,359.7046,2811.333,557.0656,6712.276,-373.718,908.0944,558.796,10.90668,436.6805,882.8023,653.9529,731.4542,543.4102,884.2344,593.8996,-5.822868,459.8532,820.6639,651.9747,1382.158,559.132,1615.202,619.5121,1611.256,548.9825,1606.976,472.4713,1592.96,221.9589,
1369,2560.809,455.9603,2683.246,568.7115,6702.878,-462.4151,2688.852,480.0131,3044.017,359.7046,2811.333,557.0656,6712.276,-373.718,908.0944,558.796,10.90668,436.6805,882.8023,653.9529,731.4542,543.4102,884.2344,593.8996,-5.822868,459.8532,820.6639,651.9747,1382.158,559.132,1615.202,619.5121,1611.256,548.9825,1606.976,472.4713,1592.96,221.9589,
1370,2560.809,455.9603,2683.246,568.7115,6702.878,-462.4151,2688.852,480.0131,3044.017,359.7046,2811.333,557.0656,6712.276,-373.718,908.0944,558.796,10.90668,436.6805,882.8023,653.9529,731.4542,543.4102,884.2344,593.8996,-5.822868,459.8532,820.6639,651.9747,1382.158,559.132,1615.202,619.5121,1611.256,548.9825,1606.976,472.4713,1592.96,221.9589,
1371,2560.809,455.9603,2683.246,568.7115,6702.878,-462.4151,2688.852,480.0131,3044.017,359.7046,2811.333,557.0656,6712.276,-373.718,908.0944,558.796,10.90668,436.6805,882.8023,653.9529,731.4542,543.4102,884.2344,593.8996,-5.822868,459.8532,820.6639,651.9747,1382.158,559.132,1615.202,619.5121,1611.256,548.9825,1606.976,472.4713,1592.96,221.9589,
1372,2560.809,455.9603,2683.246,568.7115,6702.878,-462.4151,2688.852,480.0131,3044.017,359.7046,2811.333,557.0656,6712.276,-373.718,908.0944,558.796,10.90668,436.6805,882.8023,653.9529,731.4542,543.4102,884.2344,593.8996,-5.822868,459.8532,820.6639,651.9747,1382.158,559.132,1615.202,619.5121,1611.256,548.9825,1606.976,472.4713,1592.96,221.9589,
1373,2560.809,455.9603,2683.246,568.7115,6702.878,-462.4151,2688.852,480.0131,3044.017,359.7046,2811.333,557.0656,6712.276,-373.718,908.0944,558.796,10.90668,436.6805,882.8023,653.9529,731.4542,543.4102,884.2344,593.8996,-5.822868,459.8532,820.6639,651.9747,1382.158,559.132,1615.202,619.5121,1611.256,548.9825,1606.976,472.4713,1592.96,221.9589,
1374,2588.366,452.6084,2713.23,566.1669,6899.435,-504.2021,2718.797,476.6189,3081.235,354.2288,2843.823,554.2115,6909.599,-412.7228,921.7198,558.8751,29.10839,438.7332,896.5974,654.0341,745.3097,543.7753,897.9314,594.0017,12.5869,461.8222,834.524,652.1194,1396.771,558.4913,1631.296,618.7333,1627.207,547.9564,1622.771,471.1803,1608.248,219.8264,
1375,2616.406,449.1686,2743.785,563.5532,7108.979,-548.8545,2749.312,473.1328,3119.308,348.5906,2876.977,551.2775,7119.988,-454.4078,935.3392,558.9335,47.13049,440.7366,910.3828,654.1014,759.1332,544.1179,911.6188,594.0857,30.81156,463.744,848.3652,652.2502,1411.451,557.827,1647.505,617.9326,1643.27,546.9014,1638.677,469.8531,1623.64,217.6351,
1376,2644.949,445.6378,2774.931,560.8677,7332.872,-596.6738,2780.417,469.5514,3158.272,342.7831,2910.822,548.2601,7344.816,-499.0557,948.9553,558.9713,64.97893,442.6914,924.161,654.1549,772.9275,544.438,925.2993,594.1515,48.857,465.6193,862.1899,652.3667,1426.203,557.1384,1663.834,617.1091,1659.452,545.8168,1654.698,468.489,1639.139,215.3837,
1377,2644.949,445.6378,2774.931,560.8677,7332.872,-596.6738,2780.417,469.5514,3158.272,342.7831,2910.822,548.2601,7344.816,-499.0557,948.9553,558.9713,64.97893,442.6914,924.161,654.1549,772.9275,544.438,925.2993,594.1515,48.857,465.6193,862.1899,652.3667,1426.203,557.1384,1663.834,617.1091,1659.452,545.8168,1654.698,468.489,1639.139,215.3837,
1378,2644.949,445.6378,2774.931,560.8677,7332.872,-596.6738,2780.417,469.5514,3158.272,342.7831,2910.822,548.2601,7344.816,-499.0557,948.9553,558.9713,64.97893,442.6914,924.161,654.1549,772.9275,544.438,925.2993,594.1515,48.857,465.6193,862.1899,652.3667,1426.203,557.1384,1663.834,617.1091,1659.452,545.8168,1654.698,468.489,1639.139,215.3837,
1379,2644.949,445.6378,2774.931,560.8677,7332.872,-596.6738,2780.417,469.5514,3158.272,342.7831,2910.822,548.2601,7344.816,-499.0557,948.9553,558.9713,64.97893,442.6914,924.161,654.1549,772.9275,544.438,925.2993,594.1515,48.857,465.6193,862.1899,652.3667,1426.203,557.1384,1663.834,617.1091,1659.452,545.8168,1654.698,468.489,1639.139,215.3837,
1380,2644.949,445.6378,2774.931,560.8677,7332.872,-596.6738,2780.417,469.5514,3158.272,342.7831,2910.822,548.2601,7344.816,-499.0557,948.9553,558.9713,64.97893,442.6914,924.161,654.1549,772.9275,544.438,925.2993,594.1515,48.857,465.6193,862.1899,652.3667,1426.203,557.1384,1663.834,617.1091,1659.452,545.8168,1654.698,468.489,1639.139,215.3837,
1381,2644.949,445.6378,2774.931,560.8677,7332.872,-596.6738,2780.417,469.5514,3158.272,342.7831,2910.822,548.2601,7344.816,-499.0557,948.9553,558.9713,64.97893,442.6914,924.161,654.1549,772.9275,544.438,925.2993,594.1515,48.857,465.6193,862.1899,652.3667,1426.203,557.1384,1663.834,617.1091,1659.452,545.8168,1654.698,468.489,1639.139,215.3837,
1382,2644.949,445.6378,2774.931,560.8677,7332.872,-596.6738,2780.417,469.5514,3158.272,342.7831,2910.822,548.2601,7344.816,-499.0557,948.9553,558.9713,64.97893,442.6914,924.161,654.1549,772.9275,544.438,925.2993,594.1515,48.857,465.6193,862.1899,652.3667,1426.203,557.1384,1663.834,617.1091,1659.452,545.8168,1654.698,468.489,1639.139,215.3837,
1383,2644.949,445.6378,2774.931,560.8677,7332.872,-596.6738,2780.417,469.5514,3158.272,342.7831,2910.822,548.2601,7344.816,-499.0557,948.9553,558.9713,64.97893,442.6914,924.161,654.1549,772.9275,544.438,925.2993,594.1515,48.857,465.6193,862.1899,652.3667,1426.203,557.1384,1663.834,617.1091,1659.452,545.8168,1654.698,468.489,1639.139,215.3837,
